Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category
ST356,Chennai,2025-07-20,Bus,10:14,13:13,111.16,1314.34,UPI,179.0,20,July,2025,Sunday,True,10,Morning,Low
ST279,Chennai,2025-01-20,Car,19:50,22:19,69.84,768.71,Card,149.0,20,January,2025,Monday,False,19,Evening,High
ST338,Mumbai,2024-06-29,Car,04:36,07:30,100.62,1095.89,UPI,174.0,29,June,2024,Saturday,True,4,Afternoon,Medium
ST204,Jaipur,2024-09-20,Bike,20:54,21:57,38.73,523.34,Cash,63.0,20,September,2024,Friday,False,20,Evening,Low
ST438,Jaipur,2025-02-13,Bike,21:08,22:28,49.43,517.1,UPI,80.0,13,February,2025,Thursday,False,21,Night,High
ST152,Hyderabad,2025-11-21,Truck,10:00,10:57,30.12,414.62,UPI,57.0,21,November,2025,Friday,False,10,Morning,Medium
ST023,Hyderabad,2025-08-29,Car,05:21,05:55,21.97,232.9,UPI,34.0,29,August,2025,Friday,False,5,Afternoon,High
ST001,Delhi,2024-08-25,Car,16:06,18:46,91.45,1157.13,Card,160.0,25,August,2024,Sunday,True,16,Afternoon,High
ST021,Jaipur,2024-10-01,Truck,21:16,23:51,78.76,744.96,Cash,155.0,1,October,2024,Tuesday,False,21,Night,Low
ST240,Hyderabad,2025-05-06,Bike,14:39,15:03,15.95,167.66,Cash,24.0,6,May,2025,Tuesday,False,14,Afternoon,Medium
ST413,Jaipur,2025-05-01,Car,10:08,11:50,68.26,650.04,Cash,102.0,1,May,2025,Thursday,False,10,Morning,Low
ST069,Hyderabad,2024-09-26,Bus,03:30,03:59,14.61,159.12,Cash,29.0,26,September,2024,Thursday,False,3,Afternoon,Medium
ST378,Bhopal,2024-12-08,Bus,22:43,00:49,51.31,490.26,UPI,126.0,8,December,2024,Sunday,True,22,Night,Low
ST424,Pune,2025-04-16,Truck,03:28,04:42,37.52,530.46,Card,74.0,16,April,2025,Wednesday,False,3,Afternoon,Low
ST136,Delhi,2024-11-09,Bus,17:12,19:01,45.6,479.43,UPI,109.0,9,November,2024,Saturday,True,17,Evening,Medium
ST017,Bhopal,2025-12-29,Bike,03:39,06:05,88.81,803.57,UPI,146.0,29,December,2025,Monday,False,3,Afternoon,Medium
ST420,Pune,2024-11-20,Car,08:31,09:27,37.16,479.77,UPI,56.0,20,November,2024,Wednesday,False,8,Morning,Low
ST109,Indore,2024-12-29,Truck,07:24,09:07,43.1,385.68,UPI,103.0,29,December,2024,Sunday,True,7,Morning,High
ST433,Mumbai,2024-02-04,Truck,20:17,22:54,68.31,660.67,UPI,157.0,4,February,2024,Sunday,True,20,Evening,Medium
ST331,Chennai,2025-06-11,Bus,08:08,10:42,91.7,1121.66,Cash,154.0,11,June,2025,Wednesday,False,8,Morning,High
ST018,Bhopal,2025-05-04,Bike,10:55,13:26,102.0,1298.89,UPI,151.0,4,May,2025,Sunday,True,10,Morning,Low
ST396,Delhi,2024-11-02,Bus,04:59,07:26,57.43,551.07,Card,147.0,2,November,2024,Saturday,True,4,Afternoon,High
ST044,Indore,2024-05-15,Bike,08:34,09:21,29.25,251.1,UPI,47.0,15,May,2024,Wednesday,False,8,Morning,Low
ST109,Kolkata,2024-10-23,Bike,04:52,06:20,48.54,684.56,Card,88.0,23,October,2024,Wednesday,False,4,Afternoon,High
ST172,Mumbai,2025-04-03,Truck,01:20,02:36,27.6,347.57,UPI,76.0,3,April,2025,Thursday,False,1,Afternoon,Low
ST302,Pune,2024-11-01,Car,03:56,06:54,99.8,1393.4,UPI,178.0,1,November,2024,Friday,False,3,Afternoon,High
ST107,Bhopal,2025-03-18,Bike,03:05,05:31,88.39,1108.37,UPI,146.0,18,March,2025,Tuesday,False,3,Afternoon,Medium
ST031,Indore,2025-04-11,Truck,07:07,09:40,87.56,1149.56,Cash,153.0,11,April,2025,Friday,False,7,Morning,High
ST431,Ahmedabad,2025-02-15,Bike,21:45,23:32,73.29,670.99,Cash,107.0,15,February,2025,Saturday,True,21,Night,High
ST305,Bhopal,2024-01-03,Bus,05:19,05:43,13.05,132.87,UPI,24.0,3,January,2024,Wednesday,False,5,Afternoon,Low
ST439,Pune,2024-10-12,Bike,16:40,19:32,106.51,1173.9,Card,172.0,12,October,2024,Saturday,True,16,Afternoon,High
ST470,Chennai,2025-12-21,Bus,02:46,04:46,50.6,638.64,Cash,120.0,21,December,2025,Sunday,True,2,Afternoon,Medium
ST297,Mumbai,2025-10-17,Bus,01:11,02:08,20.28,258.19,Cash,57.0,17,October,2025,Friday,False,1,Afternoon,High
ST070,Kolkata,2024-01-16,Bus,06:26,08:50,65.77,703.98,Card,144.0,16,January,2024,Tuesday,False,6,Morning,Medium
ST464,Chennai,2025-05-19,Bike,20:28,23:13,107.34,1395.38,Card,165.0,19,May,2025,Monday,False,20,Evening,Low
ST162,Hyderabad,2024-07-21,Truck,16:04,18:41,105.75,1040.61,Cash,157.0,21,July,2024,Sunday,True,16,Afternoon,Low
ST178,Mumbai,2025-12-02,Bus,05:48,08:13,80.79,882.7,UPI,145.0,2,December,2025,Tuesday,False,5,Afternoon,Low
ST470,Indore,2025-09-22,Bus,11:34,13:47,63.69,711.06,Cash,133.0,22,September,2025,Monday,False,11,Morning,Medium
ST329,Indore,2024-03-09,Truck,01:12,02:31,32.62,283.7,Cash,79.0,9,March,2024,Saturday,True,1,Afternoon,Medium
ST192,Jaipur,2024-07-05,Car,15:29,16:47,30.28,339.41,Cash,78.0,5,July,2024,Friday,False,15,Afternoon,Low
ST397,Indore,2025-12-08,Bike,03:55,04:28,22.64,257.09,Cash,33.0,8,December,2025,Monday,False,3,Afternoon,Low
ST046,Mumbai,2025-08-09,Car,05:10,06:24,28.23,309.71,UPI,74.0,9,August,2025,Saturday,True,5,Afternoon,Low
ST430,Pune,2024-08-11,Bus,19:17,22:00,86.66,885.53,UPI,163.0,11,August,2024,Sunday,True,19,Evening,High
ST197,Ahmedabad,2025-06-20,Car,08:38,10:43,64.55,739.7,Cash,125.0,20,June,2025,Friday,False,8,Morning,Low
ST130,Chennai,2024-08-25,Bus,08:14,09:57,38.12,454.43,Card,103.0,25,August,2024,Sunday,True,8,Morning,Medium
ST347,Kolkata,2024-12-28,Truck,03:25,04:58,52.79,602.33,Cash,93.0,28,December,2024,Saturday,True,3,Afternoon,Low
ST071,Kolkata,2025-06-02,Car,02:40,04:00,30.14,324.76,Card,80.0,2,June,2025,Monday,False,2,Afternoon,High
ST292,Bhopal,2025-01-24,Truck,15:23,17:25,54.71,590.36,Card,122.0,24,January,2025,Friday,False,15,Afternoon,Medium
ST251,Bhopal,2025-02-11,Car,01:04,04:04,97.99,1206.95,UPI,180.0,11,February,2025,Tuesday,False,1,Afternoon,Low
ST402,Delhi,2024-05-13,Car,08:55,10:11,37.62,480.76,Card,76.0,13,May,2024,Monday,False,8,Morning,Low
ST197,Kolkata,2024-11-20,Car,07:16,10:06,69.57,939.1,Card,170.0,20,November,2024,Wednesday,False,7,Morning,Low
ST310,Hyderabad,2025-12-07,Truck,17:29,17:55,9.75,119.18,UPI,26.0,7,December,2025,Sunday,True,17,Evening,Medium
ST406,Kolkata,2025-03-29,Truck,08:19,09:37,39.59,478.27,UPI,78.0,29,March,2025,Saturday,True,8,Morning,Low
ST031,Delhi,2025-03-26,Car,08:16,08:59,18.81,231.27,Cash,43.0,26,March,2025,Wednesday,False,8,Morning,High
ST363,Mumbai,2024-12-02,Truck,02:43,04:11,60.94,879.53,UPI,88.0,2,December,2024,Monday,False,2,Afternoon,Low
ST377,Bhopal,2025-01-13,Truck,00:14,01:10,29.17,255.38,UPI,56.0,13,January,2025,Monday,False,0,Afternoon,Low
ST303,Pune,2025-11-17,Car,23:01,00:13,35.26,408.36,Cash,72.0,17,November,2025,Monday,False,23,Night,Medium
ST430,Ahmedabad,2025-10-05,Car,09:47,11:20,55.87,768.07,Cash,93.0,5,October,2025,Sunday,True,9,Morning,High
ST040,Jaipur,2024-06-21,Truck,17:01,17:43,22.62,306.08,Cash,42.0,21,June,2024,Friday,False,17,Evening,Low
ST031,Bhopal,2024-05-22,Bike,04:32,07:26,99.59,910.22,Card,174.0,22,May,2024,Wednesday,False,4,Afternoon,High
ST030,Jaipur,2025-06-04,Bus,06:46,08:34,45.69,479.85,Card,108.0,4,June,2025,Wednesday,False,6,Morning,Medium
ST239,Indore,2024-10-30,Car,00:00,01:04,44.68,489.23,Card,64.0,30,October,2024,Wednesday,False,0,Afternoon,Low
ST173,Indore,2024-10-17,Truck,06:52,07:52,31.82,357.53,UPI,60.0,17,October,2024,Thursday,False,6,Morning,High
ST485,Kolkata,2025-09-22,Bike,08:38,11:12,74.69,880.08,Cash,154.0,22,September,2025,Monday,False,8,Morning,Medium
ST075,Hyderabad,2025-09-14,Bike,06:09,07:37,39.58,458.84,UPI,88.0,14,September,2025,Sunday,True,6,Morning,Low
ST206,Delhi,2025-02-03,Bus,09:50,10:35,30.0,351.35,UPI,45.0,3,February,2025,Monday,False,9,Morning,Medium
ST462,Mumbai,2024-12-21,Truck,17:29,19:27,75.54,942.65,Card,118.0,21,December,2024,Saturday,True,17,Evening,Medium
ST338,Delhi,2024-01-09,Bike,17:23,19:38,68.58,923.79,Cash,135.0,9,January,2024,Tuesday,False,17,Evening,Medium
ST233,Pune,2025-12-31,Car,20:59,22:12,47.46,510.89,UPI,73.0,31,December,2025,Wednesday,False,20,Evening,High
ST342,Delhi,2024-01-19,Truck,00:41,01:43,31.5,300.52,Card,62.0,19,January,2024,Friday,False,0,Afternoon,Medium
ST352,Indore,2024-07-06,Car,14:45,17:03,79.93,850.04,Card,138.0,6,July,2024,Saturday,True,14,Afternoon,Medium
ST075,Hyderabad,2024-09-26,Bike,21:32,22:27,35.54,323.91,Card,55.0,26,September,2024,Thursday,False,21,Night,Low
ST484,Hyderabad,2024-07-30,Truck,11:57,14:35,84.58,1105.1,Cash,158.0,30,July,2024,Tuesday,False,11,Morning,High
ST455,Kolkata,2024-06-24,Bike,18:26,19:24,38.33,473.69,UPI,58.0,24,June,2024,Monday,False,18,Evening,Low
ST282,Pune,2025-07-15,Bike,05:19,06:02,27.72,327.77,UPI,43.0,15,July,2025,Tuesday,False,5,Afternoon,High
ST351,Ahmedabad,2024-05-14,Car,01:29,03:22,43.71,612.81,Cash,113.0,14,May,2024,Tuesday,False,1,Afternoon,Medium
ST390,Pune,2025-04-12,Bus,13:43,14:43,39.51,572.63,Cash,60.0,12,April,2025,Saturday,True,13,Afternoon,Medium
ST432,Kolkata,2025-10-08,Truck,00:44,01:50,27.66,380.77,Cash,66.0,8,October,2025,Wednesday,False,0,Afternoon,Low
ST459,Pune,2025-08-11,Truck,08:15,08:40,9.03,86.93,Card,25.0,11,August,2025,Monday,False,8,Morning,High
ST241,Hyderabad,2025-07-23,Car,21:53,00:27,99.47,1296.38,Cash,154.0,23,July,2025,Wednesday,False,21,Night,High
ST365,Ahmedabad,2024-04-02,Bike,01:46,04:03,49.79,501.66,Cash,137.0,2,April,2024,Tuesday,False,1,Afternoon,High
ST121,Ahmedabad,2025-01-23,Car,23:54,01:53,56.16,671.76,UPI,119.0,23,January,2025,Thursday,False,23,Night,Medium
ST090,Kolkata,2024-09-18,Bike,17:15,20:02,85.85,1162.87,UPI,167.0,18,September,2024,Wednesday,False,17,Evening,Medium
ST152,Indore,2025-03-27,Bus,13:12,14:19,30.81,391.96,UPI,67.0,27,March,2025,Thursday,False,13,Afternoon,Medium
ST246,Pune,2024-12-28,Bus,06:10,07:12,42.21,588.92,UPI,62.0,28,December,2024,Saturday,True,6,Morning,Low
ST252,Jaipur,2024-11-26,Bus,06:45,09:20,59.06,716.81,Cash,155.0,26,November,2024,Tuesday,False,6,Morning,Medium
ST271,Pune,2025-01-10,Bike,06:30,08:58,57.05,754.93,Cash,148.0,10,January,2025,Friday,False,6,Morning,High
ST223,Hyderabad,2024-05-26,Bike,07:27,10:06,59.4,835.7,Card,159.0,26,May,2024,Sunday,True,7,Morning,Low
ST494,Pune,2025-09-23,Car,05:54,07:34,60.71,561.02,Card,100.0,23,September,2025,Tuesday,False,5,Afternoon,Low
ST249,Delhi,2025-03-20,Bike,20:30,22:00,52.37,577.31,UPI,90.0,20,March,2025,Thursday,False,20,Evening,Low
ST343,Chennai,2025-04-18,Bike,07:56,08:45,33.25,362.7,UPI,49.0,18,April,2025,Friday,False,7,Morning,High
ST487,Pune,2024-07-25,Bus,07:03,08:46,55.08,531.29,Card,103.0,25,July,2024,Thursday,False,7,Morning,Low
ST308,Pune,2024-07-24,Bike,21:34,00:24,111.9,1327.79,UPI,170.0,24,July,2024,Wednesday,False,21,Night,Low
ST117,Hyderabad,2024-09-29,Truck,07:09,07:38,16.36,161.3,Card,29.0,29,September,2024,Sunday,True,7,Morning,High
ST408,Delhi,2024-03-21,Truck,11:10,13:02,67.87,614.1,Cash,112.0,21,March,2024,Thursday,False,11,Morning,Low
ST168,Pune,2025-09-25,Truck,08:27,09:47,54.33,516.56,Card,80.0,25,September,2025,Thursday,False,8,Morning,High
ST041,Hyderabad,2024-08-08,Bus,21:17,23:46,103.99,1129.15,UPI,149.0,8,August,2024,Thursday,False,21,Night,Medium
ST414,Hyderabad,2024-04-02,Bus,00:00,00:33,13.13,135.71,UPI,33.0,2,April,2024,Tuesday,False,0,Afternoon,Low
ST101,Kolkata,2024-04-11,Bus,23:35,01:06,39.21,510.49,UPI,91.0,11,April,2024,Thursday,False,23,Night,Medium
ST352,Bhopal,2024-07-17,Truck,02:31,04:40,65.96,603.65,Card,129.0,17,July,2024,Wednesday,False,2,Afternoon,Medium
ST422,Hyderabad,2025-05-13,Truck,18:25,19:43,36.0,520.66,UPI,78.0,13,May,2025,Tuesday,False,18,Evening,Medium
ST047,Indore,2025-08-29,Bike,12:33,13:41,28.83,344.26,Cash,68.0,29,August,2025,Friday,False,12,Afternoon,High
ST097,Chennai,2024-11-05,Car,22:11,00:02,50.82,679.46,Cash,111.0,5,November,2024,Tuesday,False,22,Night,Low
ST500,Pune,2024-04-11,Bus,13:09,15:11,45.66,401.98,Card,122.0,11,April,2024,Thursday,False,13,Afternoon,Low
ST297,Jaipur,2024-12-20,Car,09:46,11:10,43.21,559.33,UPI,84.0,20,December,2024,Friday,False,9,Morning,High
ST235,Ahmedabad,2025-02-19,Car,10:42,11:51,31.77,454.26,UPI,69.0,19,February,2025,Wednesday,False,10,Morning,High
ST026,Bhopal,2024-06-08,Bus,10:25,11:20,38.35,420.62,Cash,55.0,8,June,2024,Saturday,True,10,Morning,High
ST210,Kolkata,2024-12-15,Bus,06:13,09:07,73.52,893.97,Card,174.0,15,December,2024,Sunday,True,6,Morning,Low
ST230,Hyderabad,2025-09-16,Bus,18:24,20:29,47.7,428.28,UPI,125.0,16,September,2025,Tuesday,False,18,Evening,High
ST300,Indore,2025-09-07,Bike,09:54,12:12,66.43,825.35,Card,138.0,7,September,2025,Sunday,True,9,Morning,High
ST035,Bhopal,2024-10-14,Truck,20:19,23:05,98.69,926.19,UPI,166.0,14,October,2024,Monday,False,20,Evening,Medium
ST348,Bhopal,2025-07-15,Bike,06:51,08:00,36.08,342.7,Cash,69.0,15,July,2025,Tuesday,False,6,Morning,High
ST149,Hyderabad,2025-12-08,Bus,07:58,10:38,60.98,797.29,UPI,160.0,8,December,2025,Monday,False,7,Morning,Low
ST381,Ahmedabad,2024-03-12,Bike,17:17,19:37,49.16,617.07,Card,140.0,12,March,2024,Tuesday,False,17,Evening,Low
ST297,Jaipur,2024-10-04,Bike,07:19,09:39,96.79,1064.59,Card,140.0,4,October,2024,Friday,False,7,Morning,High
ST411,Bhopal,2024-01-22,Bike,08:50,10:00,28.14,387.64,Card,70.0,22,January,2024,Monday,False,8,Morning,Low
ST390,Bhopal,2025-02-03,Car,05:48,07:45,51.35,655.98,Card,117.0,3,February,2025,Monday,False,5,Afternoon,Medium
ST062,Bhopal,2025-04-19,Bus,10:30,13:14,70.44,608.01,Card,164.0,19,April,2025,Saturday,True,10,Morning,High
ST345,Delhi,2024-12-03,Bike,19:40,22:23,101.43,1292.98,Cash,163.0,3,December,2024,Tuesday,False,19,Evening,Low
ST482,Ahmedabad,2024-12-10,Truck,08:35,09:56,29.09,321.21,Cash,81.0,10,December,2024,Tuesday,False,8,Morning,Low
ST080,Jaipur,2024-03-17,Bus,05:49,07:07,47.75,509.99,Cash,78.0,17,March,2024,Sunday,True,5,Afternoon,Medium
ST054,Mumbai,2025-06-24,Bike,22:58,23:30,20.47,278.76,UPI,32.0,24,June,2025,Tuesday,False,22,Night,Low
ST426,Indore,2024-08-27,Truck,09:53,12:10,79.93,1150.78,UPI,137.0,27,August,2024,Tuesday,False,9,Morning,High
ST078,Indore,2025-02-24,Bike,01:25,03:06,61.85,572.06,Cash,101.0,24,February,2025,Monday,False,1,Afternoon,Low
ST101,Bhopal,2025-01-19,Bus,14:04,15:59,65.67,929.16,Cash,115.0,19,January,2025,Sunday,True,14,Afternoon,Medium
ST456,Pune,2025-03-16,Bike,14:52,16:06,27.39,294.48,Cash,74.0,16,March,2025,Sunday,True,14,Afternoon,High
ST148,Chennai,2025-12-15,Bike,12:46,15:20,87.96,981.04,UPI,154.0,15,December,2025,Monday,False,12,Afternoon,Low
ST146,Mumbai,2024-12-03,Bus,01:59,02:33,14.35,175.81,Card,34.0,3,December,2024,Tuesday,False,1,Afternoon,Low
ST327,Indore,2024-03-22,Bus,16:24,17:47,29.98,348.73,UPI,83.0,22,March,2024,Friday,False,16,Afternoon,Low
ST227,Chennai,2024-04-15,Truck,01:03,03:57,69.16,770.03,UPI,174.0,15,April,2024,Monday,False,1,Afternoon,Medium
ST059,Hyderabad,2025-12-10,Truck,18:51,19:18,14.17,162.7,Cash,27.0,10,December,2025,Wednesday,False,18,Evening,High
ST355,Delhi,2024-01-02,Truck,23:44,02:33,114.28,1409.78,Cash,169.0,2,January,2024,Tuesday,False,23,Night,Medium
ST312,Ahmedabad,2024-05-26,Car,06:47,09:35,82.35,828.57,UPI,168.0,26,May,2024,Sunday,True,6,Morning,High
ST393,Ahmedabad,2024-10-08,Car,11:36,13:46,75.61,1060.61,Card,130.0,8,October,2024,Tuesday,False,11,Morning,High
ST203,Indore,2024-11-19,Car,22:52,23:43,34.14,312.04,Cash,51.0,19,November,2024,Tuesday,False,22,Night,Low
ST148,Delhi,2025-11-30,Bus,14:15,15:29,36.82,353.12,UPI,74.0,30,November,2025,Sunday,True,14,Afternoon,Low
ST237,Mumbai,2024-01-22,Bike,19:48,20:28,20.15,280.95,Cash,40.0,22,January,2024,Monday,False,19,Evening,Medium
ST354,Ahmedabad,2025-04-09,Bus,17:36,20:25,60.48,630.13,Card,169.0,9,April,2025,Wednesday,False,17,Evening,Medium
ST167,Mumbai,2024-07-14,Truck,03:45,04:34,20.85,255.65,UPI,49.0,14,July,2024,Sunday,True,3,Afternoon,Low
ST348,Kolkata,2024-07-17,Car,02:39,03:34,26.99,316.27,Cash,55.0,17,July,2024,Wednesday,False,2,Afternoon,High
ST138,Chennai,2025-08-28,Bus,03:13,05:34,70.03,945.95,Card,141.0,28,August,2025,Thursday,False,3,Afternoon,Low
ST212,Kolkata,2025-01-19,Bike,09:41,10:47,31.69,352.36,Cash,66.0,19,January,2025,Sunday,True,9,Morning,Medium
ST097,Delhi,2025-02-15,Truck,15:41,17:22,63.78,563.1,Card,101.0,15,February,2025,Saturday,True,15,Afternoon,Low
ST224,Chennai,2025-10-20,Truck,13:55,15:17,31.59,376.9,Cash,82.0,20,October,2025,Monday,False,13,Afternoon,Medium
ST158,Kolkata,2024-01-22,Bike,01:27,02:23,29.55,360.0,Cash,56.0,22,January,2024,Monday,False,1,Afternoon,Medium
ST236,Hyderabad,2024-05-22,Truck,16:55,19:12,55.32,524.1,UPI,137.0,22,May,2024,Wednesday,False,16,Afternoon,High
ST408,Mumbai,2025-08-14,Car,22:35,01:16,58.21,748.56,Cash,161.0,14,August,2025,Thursday,False,22,Night,Low
ST153,Chennai,2024-02-23,Car,23:04,23:26,14.09,155.9,Card,22.0,23,February,2024,Friday,False,23,Night,Medium
ST031,Jaipur,2025-01-21,Bus,13:12,13:36,15.97,229.84,Cash,24.0,21,January,2025,Tuesday,False,13,Afternoon,High
ST154,Chennai,2024-06-20,Car,02:39,03:35,38.54,439.46,Cash,56.0,20,June,2024,Thursday,False,2,Afternoon,Medium
ST231,Ahmedabad,2025-05-31,Car,05:33,06:51,44.76,507.35,UPI,78.0,31,May,2025,Saturday,True,5,Afternoon,High
ST122,Jaipur,2024-02-28,Car,16:48,18:14,44.5,518.02,UPI,86.0,28,February,2024,Wednesday,False,16,Afternoon,High
ST236,Bhopal,2025-03-10,Bike,11:32,13:17,40.52,449.84,Cash,105.0,10,March,2025,Monday,False,11,Morning,High
ST245,Pune,2024-11-23,Truck,16:59,17:54,25.26,289.88,Cash,55.0,23,November,2024,Saturday,True,16,Afternoon,Low
ST051,Jaipur,2025-01-13,Car,20:41,22:15,42.47,497.39,Card,94.0,13,January,2025,Monday,False,20,Evening,Low
ST087,Indore,2024-08-05,Bike,21:32,23:23,59.47,723.03,Cash,111.0,5,August,2024,Monday,False,21,Night,High
ST390,Kolkata,2025-09-14,Bus,00:43,02:49,86.86,994.54,Cash,126.0,14,September,2025,Sunday,True,0,Afternoon,Medium
ST492,Pune,2025-08-09,Car,02:32,03:48,34.84,498.25,UPI,76.0,9,August,2025,Saturday,True,2,Afternoon,Low
ST178,Hyderabad,2024-09-24,Car,05:06,05:51,16.47,193.48,Cash,45.0,24,September,2024,Tuesday,False,5,Afternoon,Low
ST330,Delhi,2025-03-28,Car,04:38,06:09,52.6,499.21,UPI,91.0,28,March,2025,Friday,False,4,Afternoon,Medium
ST418,Jaipur,2024-01-22,Bus,18:09,19:13,31.85,340.9,UPI,64.0,22,January,2024,Monday,False,18,Evening,Low
ST235,Jaipur,2024-09-25,Bike,01:43,03:49,67.36,734.64,UPI,126.0,25,September,2024,Wednesday,False,1,Afternoon,High
ST442,Ahmedabad,2024-07-10,Truck,07:00,09:00,60.95,800.7,Card,120.0,10,July,2024,Wednesday,False,7,Morning,Medium
ST311,Indore,2025-03-19,Bus,02:24,04:15,39.29,496.5,UPI,111.0,19,March,2025,Wednesday,False,2,Afternoon,Medium
ST371,Pune,2024-06-21,Bike,09:02,09:41,14.92,184.95,Cash,39.0,21,June,2024,Friday,False,9,Morning,Medium
ST445,Jaipur,2024-04-18,Truck,14:51,16:46,54.09,674.0,UPI,115.0,18,April,2024,Thursday,False,14,Afternoon,High
ST178,Chennai,2025-06-09,Truck,05:22,05:43,10.63,124.02,UPI,21.0,9,June,2025,Monday,False,5,Afternoon,Low
ST477,Pune,2024-11-21,Bus,19:27,20:52,54.91,587.15,UPI,85.0,21,November,2024,Thursday,False,19,Evening,Low
ST026,Delhi,2024-06-20,Bus,18:00,18:30,15.54,167.16,Cash,30.0,20,June,2024,Thursday,False,18,Evening,High
ST295,Bhopal,2024-12-06,Bike,12:05,14:21,61.57,624.39,Cash,136.0,6,December,2024,Friday,False,12,Afternoon,High
ST341,Delhi,2025-08-19,Bike,09:02,10:35,39.75,485.56,UPI,93.0,19,August,2025,Tuesday,False,9,Morning,Low
ST016,Delhi,2024-10-01,Truck,20:03,21:24,44.23,537.01,Card,81.0,1,October,2024,Tuesday,False,20,Evening,High
ST257,Mumbai,2025-09-16,Bus,19:40,20:39,32.26,366.36,Card,59.0,16,September,2025,Tuesday,False,19,Evening,Medium
ST444,Mumbai,2025-09-12,Bike,20:43,22:31,74.04,787.14,Card,108.0,12,September,2025,Friday,False,20,Evening,Medium
ST444,Chennai,2025-10-24,Truck,22:26,23:31,33.42,394.45,Card,65.0,24,October,2025,Friday,False,22,Night,Medium
ST290,Mumbai,2024-02-16,Truck,00:42,03:30,68.45,701.03,UPI,168.0,16,February,2024,Friday,False,0,Afternoon,Low
ST131,Mumbai,2024-08-01,Bike,23:06,02:02,91.74,1073.35,Card,176.0,1,August,2024,Thursday,False,23,Night,Medium
ST323,Bhopal,2024-06-03,Car,22:25,01:15,106.55,1351.52,UPI,170.0,3,June,2024,Monday,False,22,Night,Medium
ST374,Hyderabad,2024-06-27,Bike,06:44,09:06,97.74,1410.17,UPI,142.0,27,June,2024,Thursday,False,6,Morning,High
ST280,Hyderabad,2025-03-14,Bike,15:09,16:14,35.07,306.16,Card,65.0,14,March,2025,Friday,False,15,Afternoon,Low
ST476,Chennai,2025-02-10,Car,01:08,03:00,71.94,1017.89,Card,112.0,10,February,2025,Monday,False,1,Afternoon,Medium
ST304,Jaipur,2025-11-21,Bike,05:34,08:22,67.6,613.0,Cash,168.0,21,November,2025,Friday,False,5,Afternoon,Low
ST074,Indore,2024-10-06,Car,00:45,03:09,96.6,1307.87,UPI,144.0,6,October,2024,Sunday,True,0,Afternoon,Medium
ST235,Chennai,2025-11-17,Bike,23:32,00:52,37.43,490.31,UPI,80.0,17,November,2025,Monday,False,23,Night,High
ST122,Hyderabad,2024-02-01,Truck,18:33,20:03,32.88,332.01,Cash,90.0,1,February,2024,Thursday,False,18,Evening,High
ST272,Hyderabad,2025-10-09,Bike,13:35,16:23,114.51,1225.1,Cash,168.0,9,October,2025,Thursday,False,13,Afternoon,Medium
ST291,Jaipur,2024-01-05,Car,07:14,09:38,68.31,763.53,Card,144.0,5,January,2024,Friday,False,7,Morning,High
ST067,Indore,2025-06-12,Bus,06:25,08:38,47.27,645.87,Cash,133.0,12,June,2025,Thursday,False,6,Morning,Medium
ST375,Delhi,2025-05-03,Car,12:53,15:30,88.9,862.69,Cash,157.0,3,May,2025,Saturday,True,12,Afternoon,Medium
ST277,Bhopal,2024-09-22,Truck,02:25,04:08,55.81,687.52,UPI,103.0,22,September,2024,Sunday,True,2,Afternoon,Low
ST189,Delhi,2025-08-31,Bus,18:27,19:31,42.16,473.02,Cash,64.0,31,August,2025,Sunday,True,18,Evening,Low
ST193,Pune,2025-04-28,Truck,20:13,23:04,103.84,1100.96,Cash,171.0,28,April,2025,Monday,False,20,Evening,High
ST187,Jaipur,2024-04-26,Car,21:05,23:12,74.03,798.16,UPI,127.0,26,April,2024,Friday,False,21,Night,Low
ST375,Mumbai,2025-10-21,Truck,17:56,19:42,56.19,783.38,UPI,106.0,21,October,2025,Tuesday,False,17,Evening,Medium
ST091,Kolkata,2025-10-17,Bike,02:47,03:54,45.83,522.91,Card,67.0,17,October,2025,Friday,False,2,Afternoon,Medium
ST036,Kolkata,2025-11-26,Truck,21:22,22:04,21.38,240.38,Cash,42.0,26,November,2025,Wednesday,False,21,Night,Medium
ST088,Indore,2025-01-11,Truck,22:48,00:59,89.21,934.67,Card,131.0,11,January,2025,Saturday,True,22,Night,High
ST114,Bhopal,2025-12-27,Car,19:42,22:32,84.07,840.03,UPI,170.0,27,December,2025,Saturday,True,19,Evening,Low
ST284,Hyderabad,2024-12-23,Bus,05:38,08:27,115.93,995.26,Card,169.0,23,December,2024,Monday,False,5,Afternoon,High
ST171,Hyderabad,2024-04-10,Bus,19:16,19:45,16.35,194.44,UPI,29.0,10,April,2024,Wednesday,False,19,Evening,High
ST066,Pune,2025-08-05,Bus,14:01,16:54,77.25,713.78,UPI,173.0,5,August,2025,Tuesday,False,14,Afternoon,High
ST352,Mumbai,2025-03-20,Bike,08:58,09:30,21.19,294.06,Card,32.0,20,March,2025,Thursday,False,8,Morning,Medium
ST413,Delhi,2025-08-03,Truck,05:25,07:35,84.73,771.72,UPI,130.0,3,August,2025,Sunday,True,5,Afternoon,Low
ST425,Mumbai,2025-04-21,Bike,18:16,19:51,40.67,436.82,Card,95.0,21,April,2025,Monday,False,18,Evening,High
